2018-11-25 11:09:15.080968,14,,,,,,,,
,,,,,,,,,
2018-11-25 11:09:37.866176,15,,,,,,,,
,,,,,,,,,
2018-11-25 11:09:59.919807,16,,,,,,,,
,,,,,,,,,
2018-11-25 11:10:00.746232,17,,,,,,,,
,,,,,,,,,
2018-11-25 11:10:50.353327,16,,,,,,,,
,,,,,,,,,
2018-11-25 11:11:02.153453,15,,,,,,,,
,,,,,,,,,
2018-11-25 11:11:39.492198,14,,,,,,,,
,,,,,,,,,
2018-11-25 11:12:13.833293,13,,,,,,,,
,,,,,,,,,
2018-11-25 11:12:42.578454,14,,,,,,,,
,,,,,,,,,
2018-11-25 11:12:55.962067,11,,,,,,,,
,,,,,,,,,
2018-11-25 11:13:07.243247,10,,,,,,,,
,,,,,,,,,
2018-11-25 11:13:57.508680,8,,,,,,,,
,,,,,,,,,
2018-11-25 11:14:28.476564,5,,,,,,,,
,,,,,,,,,
2018-11-25 11:14:52.226580,6,,,,,,,,
,,,,,,,,,
2018-11-25 11:15:01.536435,7,,,,,,,,
,,,,,,,,,
2018-11-25 11:15:31.718793,8,,,,,,,,
,,,,,,,,,
2018-11-25 11:16:03.909954,9,,,,,,,,
,,,,,,,,,
2018-11-25 11:16:44.986880,10,,,,,,,,
,,,,,,,,,
2018-11-25 11:17:42.566183,9,,,,,,,,
,,,,,,,,,
2018-11-25 11:17:43.134954,10,,,,,,,,
,,,,,,,,,
2018-11-25 11:19:17.451222,9,,,,,,,,
,,,,,,,,,
2018-11-25 11:20:23.877480,8,,,,,,,,
,,,,,,,,,
2018-11-25 11:21:23.878740,4,,,,,,,,
,,,,,,,,,
2018-11-25 11:21:26.849103,5,,,,,,,,
,,,,,,,,,
2018-11-25 11:21:49.580800,3,,,,,,,,
,,,,,,,,,
2018-11-25 11:22:44.454137,4,,,,,,,,
,,,,,,,,,
2018-11-25 11:23:23.880673,3,,,,,,,,
,,,,,,,,,
2018-11-25 11:25:06.861738,4,,,,,,,,
,,,,,,,,,
2018-11-25 11:25:55.949645,5,,,,,,,,
,,,,,,,,,
2018-11-25 11:26:01.210391,6,,,,,,,,
,,,,,,,,,
2018-11-25 11:26:23.885493,5,,,,,,,,
,,,,,,,,,
2018-11-25 11:26:31.240201,6,,,,,,,,
,,,,,,,,,
2018-11-25 11:27:00.684559,7,,,,,,,,
,,,,,,,,,
2018-11-25 11:27:18.253870,8,,,,,,,,
,,,,,,,,,
2018-11-25 11:28:29.194496,9,,,,,,,,
,,,,,,,,,
2018-11-25 11:28:46.397829,8,,,,,,,,
,,,,,,,,,
2018-11-25 11:29:12.916456,7,,,,,,,,
,,,,,,,,,
2018-11-25 11:30:24.844719,6,,,,,,,,
,,,,,,,,,
2018-11-25 11:30:58.256423,7,,,,,,,,
,,,,,,,,,
2018-11-25 11:31:31.028457,8,,,,,,,,
,,,,,,,,,
2018-11-25 11:32:49.082457,9,,,,,,,,
,,,,,,,,,
2018-11-25 11:32:55.493677,8,,,,,,,,
,,,,,,,,,
2018-11-25 11:35:28.166997,9,,,,,,,,
,,,,,,,,,
2018-11-25 11:36:00.135889,8,,,,,,,,
,,,,,,,,,
2018-11-25 11:38:26.081087,9,,,,,,,,
,,,,,,,,,
2018-11-25 11:39:08.469657,10,,,,,,,,
,,,,,,,,,
2018-11-25 11:39:31.428192,9,,,,,,,,
,,,,,,,,,
2018-11-25 11:41:21.543172,8,,,,,,,,
,,,,,,,,,
2018-11-25 11:43:23.410638,6,,,,,,,,
,,,,,,,,,
2018-11-25 11:45:26.440813,1,,,,,,,,
,,,,,,,,,
2018-11-25 12:14:24.131951,2,,,,,,,,
,,,,,,,,,
2018-11-25 12:14:25.762629,3,,,,,,,,
,,,,,,,,,
2018-11-25 12:15:45.918042,4,,,,,,,,
,,,,,,,,,
2018-11-25 12:16:53.356123,5,,,,,,,,
,,,,,,,,,
2018-11-25 12:17:00.949304,6,,,,,,,,
,,,,,,,,,
2018-11-25 12:17:09.944511,7,,,,,,,,
,,,,,,,,,
2018-11-25 12:17:19.103393,8,,,,,,,,
,,,,,,,,,
2018-11-25 12:19:25.953866,7,,,,,,,,
,,,,,,,,,
2018-11-25 12:21:11.022819,5,,,,,,,,
,,,,,,,,,
2018-11-25 12:21:26.039693,4,,,,,,,,
,,,,,,,,,
2018-11-25 12:21:32.694293,5,,,,,,,,
,,,,,,,,,
2018-11-25 12:24:06.247658,6,,,,,,,,
,,,,,,,,,
2018-11-25 12:24:17.439719,7,,,,,,,,
,,,,,,,,,
2018-11-25 12:25:40.128973,8,,,,,,,,
,,,,,,,,,
2018-11-25 12:28:24.920919,7,,,,,,,,
,,,,,,,,,
2018-11-25 12:28:27.754362,8,,,,,,,,
,,,,,,,,,
2018-11-25 12:28:31.899646,9,,,,,,,,
,,,,,,,,,
2018-11-25 12:28:32.421224,10,,,,,,,,
,,,,,,,,,
2018-11-25 12:28:33.395223,11,,,,,,,,
,,,,,,,,,
2018-11-25 12:28:59.061870,12,,,,,,,,
,,,,,,,,,
2018-11-25 12:30:06.131621,13,,,,,,,,
,,,,,,,,,
2018-11-25 12:30:24.799248,12,,,,,,,,
,,,,,,,,,
2018-11-25 12:31:14.173647,11,,,,,,,,
,,,,,,,,,
2018-11-25 12:32:09.406361,12,,,,,,,,
,,,,,,,,,
2018-11-25 12:33:09.186929,13,,,,,,,,
,,,,,,,,,
2018-11-25 12:33:13.416636,14,,,,,,,,
,,,,,,,,,
2018-11-25 12:33:18.414165,15,,,,,,,,
,,,,,,,,,
2018-11-25 12:33:20.995214,14,,,,,,,,
,,,,,,,,,
2018-11-25 12:33:39.499572,13,,,,,,,,
,,,,,,,,,
2018-11-25 12:33:43.725309,12,,,,,,,,
,,,,,,,,,
2018-11-25 12:33:52.963166,11,,,,,,,,
,,,,,,,,,
2018-11-25 12:35:31.489293,12,,,,,,,,
,,,,,,,,,
2018-11-25 12:35:51.436058,11,,,,,,,,
,,,,,,,,,
2018-11-25 12:35:54.251671,12,,,,,,,,
,,,,,,,,,
2018-11-25 12:36:01.060544,13,,,,,,,,
,,,,,,,,,
2018-11-25 12:37:43.330634,12,,,,,,,,
,,,,,,,,,
2018-11-25 12:37:50.471581,11,,,,,,,,
,,,,,,,,,
2018-11-25 12:37:57.935499,10,,,,,,,,
,,,,,,,,,
2018-11-25 12:41:01.068033,5,,,,,,,,
,,,,,,,,,
2018-11-25 12:41:44.438613,4,,,,,,,,
,,,,,,,,,
2018-11-25 12:46:14.595973,5,,,,,,,,
,,,,,,,,,
2018-11-25 12:48:26.580181,6,,,,,,,,
,,,,,,,,,
2018-11-25 12:49:51.754025,7,,,,,,,,
,,,,,,,,,
2018-11-25 12:50:26.673721,6,,,,,,,,
,,,,,,,,,
2018-11-25 12:52:15.601992,5,,,,,,,,
,,,,,,,,,
2018-11-25 12:53:11.572659,4,,,,,,,,
,,,,,,,,,
2018-11-25 12:54:15.142604,3,,,,,,,,
,,,,,,,,,
2018-11-25 12:55:15.191631,2,,,,,,,,
,,,,,,,,,
2018-11-25 12:57:55.214889,1,,,,,,,,
,,,,,,,,,
2018-11-25 12:59:13.291185,2,,,,,,,,
,,,,,,,,,
2018-11-25 13:01:05.447415,3,,,,,,,,
,,,,,,,,,
2018-11-25 13:02:25.830605,2,,,,,,,,
,,,,,,,,,
2018-11-25 13:02:26.320594,3,,,,,,,,
,,,,,,,,,
2018-11-25 13:02:51.664763,4,,,,,,,,
,,,,,,,,,
2018-11-25 13:03:20.029380,3,,,,,,,,
,,,,,,,,,
2018-11-25 13:08:41.546078,2,,,,,,,,
,,,,,,,,,
2018-11-25 13:10:42.645605,1,,,,,,,,
,,,,,,,,,
2018-11-25 13:10:57.865892,2,,,,,,,,
,,,,,,,,,
2018-11-25 13:12:24.613311,3,,,,,,,,
,,,,,,,,,
2018-11-25 13:13:12.030885,4,,,,,,,,
,,,,,,,,,
2018-11-25 13:13:17.671550,5,,,,,,,,
,,,,,,,,,
2018-11-25 13:14:38.838703,6,,,,,,,,
,,,,,,,,,
2018-11-25 13:14:42.173605,7,,,,,,,,
,,,,,,,,,
2018-11-25 13:14:43.818193,8,,,,,,,,
,,,,,,,,,
2018-11-25 13:15:21.490890,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:16:57.964952,8,,,,,,,,
,,,,,,,,,
2018-11-25 13:17:26.464963,7,,,,,,,,
,,,,,,,,,
2018-11-25 13:18:02.606395,8,,,,,,,,
,,,,,,,,,
2018-11-25 13:18:31.446720,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:19:08.253139,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:19:15.262463,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:19:26.469888,8,,,,,,,,
,,,,,,,,,
2018-11-25 13:20:11.691808,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:21:37.495923,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:21:54.915392,11,,,,,,,,
,,,,,,,,,
2018-11-25 13:22:26.473849,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:22:38.356308,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:23:26.477395,7,,,,,,,,
,,,,,,,,,
2018-11-25 13:23:41.297898,8,,,,,,,,
,,,,,,,,,
2018-11-25 13:25:03.472349,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:25:14.461921,8,,,,,,,,
,,,,,,,,,
2018-11-25 13:25:25.950413,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:25:26.021306,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:25:27.590810,11,,,,,,,,
,,,,,,,,,
2018-11-25 13:25:36.527660,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:26:31.339764,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:27:47.077607,8,,,,,,,,
,,,,,,,,,
2018-11-25 13:28:38.273837,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:29:01.270908,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:30:00.399856,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:30:14.446551,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:30:39.076836,11,,,,,,,,
,,,,,,,,,
2018-11-25 13:30:59.506309,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:31:21.885751,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:32:22.781714,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:32:26.870705,11,,,,,,,,
,,,,,,,,,
2018-11-25 13:32:34.710288,12,,,,,,,,
,,,,,,,,,
2018-11-25 13:32:35.243333,13,,,,,,,,
,,,,,,,,,
2018-11-25 13:32:50.092780,12,,,,,,,,
,,,,,,,,,
2018-11-25 13:34:21.246831,13,,,,,,,,
,,,,,,,,,
2018-11-25 13:34:35.264913,14,,,,,,,,
,,,,,,,,,
2018-11-25 13:34:36.201106,15,,,,,,,,
,,,,,,,,,
2018-11-25 13:34:38.494929,14,,,,,,,,
,,,,,,,,,
2018-11-25 13:34:47.146720,13,,,,,,,,
,,,,,,,,,
2018-11-25 13:35:03.455985,14,,,,,,,,
,,,,,,,,,
2018-11-25 13:35:51.772801,13,,,,,,,,
,,,,,,,,,
2018-11-25 13:36:03.521434,12,,,,,,,,
,,,,,,,,,
2018-11-25 13:36:23.138007,11,,,,,,,,
,,,,,,,,,
2018-11-25 13:36:58.322286,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:37:15.134244,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:37:17.591400,11,,,,,,,,
,,,,,,,,,
2018-11-25 13:37:23.814244,12,,,,,,,,
,,,,,,,,,
2018-11-25 13:37:31.437321,13,,,,,,,,
,,,,,,,,,
2018-11-25 13:38:34.175101,12,,,,,,,,
,,,,,,,,,
2018-11-25 13:38:49.598055,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:39:41.220979,10,,,,,,,,
,,,,,,,,,
2018-11-25 13:40:49.313020,9,,,,,,,,
,,,,,,,,,
2018-11-25 13:41:41.632826,7,,,,,,,,
,,,,,,,,,
2018-11-25 13:41:47.735560,6,,,,,,,,
,,,,,,,,,
2018-11-25 13:42:17.862658,5,,,,,,,,
,,,,,,,,,
2018-11-25 13:43:23.276376,6,,,,,,,,
,,,,,,,,,
2018-11-25 13:44:01.800405,5,,,,,,,,
,,,,,,,,,
2018-11-25 13:44:47.993585,6,,,,,,,,
,,,,,,,,,
2018-11-25 13:45:01.194664,7,,,,,,,,
,,,,,,,,,
2018-11-25 13:47:30.267136,6,,,,,,,,
,,,,,,,,,
2018-11-25 13:49:02.616716,3,,,,,,,,
,,,,,,,,,
2018-11-25 13:53:17.093534,1,,,,,,,,
,,,,,,,,,
2018-11-25 13:57:45.432636,2,,,,,,,,
,,,,,,,,,
2018-11-25 13:59:45.731450,3,,,,,,,,
,,,,,,,,,
2018-11-25 14:00:04.826566,4,,,,,,,,
,,,,,,,,,
2018-11-25 14:00:04.830414,5,,,,,,,,
,,,,,,,,,
2018-11-25 14:00:37.775977,4,,,,,,,,
,,,,,,,,,
2018-11-25 14:02:16.626332,3,,,,,,,,
,,,,,,,,,
2018-11-25 14:04:22.408934,4,,,,,,,,
,,,,,,,,,
2018-11-25 14:04:24.823042,5,,,,,,,,
,,,,,,,,,
2018-11-25 14:05:15.770427,6,,,,,,,,
,,,,,,,,,
2018-11-25 14:06:25.332995,4,,,,,,,,
,,,,,,,,,
2018-11-25 14:06:51.324657,3,,,,,,,,
,,,,,,,,,
2018-11-25 14:07:56.948177,4,,,,,,,,
,,,,,,,,,
2018-11-25 14:08:43.897030,5,,,,,,,,
,,,,,,,,,
2018-11-25 14:10:56.990157,4,,,,,,,,
,,,,,,,,,
2018-11-25 14:11:23.882071,3,,,,,,,,
,,,,,,,,,
2018-11-25 14:13:27.981048,2,,,,,,,,
,,,,,,,,,
2018-11-25 14:13:52.680644,3,,,,,,,,
,,,,,,,,,
2018-11-25 14:14:14.619163,4,,,,,,,,
,,,,,,,,,
2018-11-25 14:15:19.867859,5,,,,,,,,
,,,,,,,,,
2018-11-25 14:18:31.933358,4,,,,,,,,
,,,,,,,,,
2018-11-25 14:19:52.758760,2,,,,,,,,
,,,,,,,,,
2018-11-25 14:23:49.918699,3,,,,,,,,
,,,,,,,,,
2018-11-25 14:23:57.877589,4,,,,,,,,
,,,,,,,,,
2018-11-25 14:24:01.821465,5,,,,,,,,
,,,,,,,,,
2018-11-25 14:24:22.438036,6,,,,,,,,
,,,,,,,,,
2018-11-25 14:25:12.797297,7,,,,,,,,
,,,,,,,,,
2018-11-25 14:25:59.288335,8,,,,,,,,
,,,,,,,,,
2018-11-25 14:27:22.701759,9,,,,,,,,
,,,,,,,,,
2018-11-25 14:27:31.258835,10,,,,,,,,
,,,,,,,,,
2018-11-25 14:28:01.607441,9,,,,,,,,
,,,,,,,,,
2018-11-25 14:29:07.167684,7,,,,,,,,
,,,,,,,,,
2018-11-25 14:29:08.802517,8,,,,,,,,
,,,,,,,,,
2018-11-25 14:29:31.946545,9,,,,,,,,
,,,,,,,,,
2018-11-25 14:30:07.384237,10,,,,,,,,
,,,,,,,,,
2018-11-25 14:31:26.833591,9,,,,,,,,
,,,,,,,,,
2018-11-25 14:31:53.486417,10,,,,,,,,
,,,,,,,,,
2018-11-25 14:32:26.104739,11,,,,,,,,
,,,,,,,,,
2018-11-25 14:32:51.553384,10,,,,,,,,
,,,,,,,,,
2018-11-25 14:33:11.278965,9,,,,,,,,
,,,,,,,,,
2018-11-25 14:33:46.783357,10,,,,,,,,
,,,,,,,,,
2018-11-25 14:34:03.670467,11,,,,,,,,
,,,,,,,,,
2018-11-25 14:34:45.416321,9,,,,,,,,
,,,,,,,,,
