Line,Timestamp,Passengers,Gone_up,Went_down
6,1543212568,16,0,0
6,1543212599,18,3,1
6,1543212662,19,1,0
6,1543212725,19,0,0
6,1543212758,19,0,0
6,1543212798,22,3,0
6,1543212962,22,0,0
6,1543212995,22,0,0
6,1543213028,22,0,0
6,1543213048,22,0,0
6,1543213106,22,0,0
6,1543213128,22,0,0
6,1543213222,22,0,0
6,1543213266,22,0,0
6,1543213334,22,0,0
6,1543213372,22,0,0
6,1543213584,13,0,9
6,1543213665,0,0,13
6,1543214984,5,5,0
6,1543215029,8,3,0
6,1543215279,8,0,0
6,1543215326,8,0,0
6,1543215384,8,0,0
6,1543215433,8,0,0
6,1543215527,8,0,0
6,1543215548,10,2,0
6,1543215653,13,3,0
6,1543215704,14,1,0
6,1543215766,15,1,0
6,1543215819,18,3,0
6,1543215888,19,1,0
6,1543215980,19,0,0
6,1543216013,17,0,2
6,1543216122,20,4,1
6,1543216189,20,0,0
6,1543216226,19,0,1
6,1543216296,20,2,1
6,1543216374,18,0,2
6,1543216482,16,2,4
6,1543216533,15,0,1
6,1543216621,14,1,2
6,1543216729,14,0,0
6,1543216800,17,7,4
6,1543216979,18,1,0
6,1543217070,18,0,0
6,1543217106,19,1,0
6,1543217171,19,1,1
6,1543217217,19,0,0
6,1543217256,19,0,0
6,1543217271,17,1,3
6,1543217383,17,0,0
6,1543217428,15,0,2
6,1543217495,10,0,5
6,1543217535,13,3,0
6,1543217610,13,0,0
6,1543217660,8,0,5
6,1543217702,7,0,1
6,1543217764,2,0,5
6,1543217840,2,0,0
6,1543218208,2,0,0
6,1543218576,0,0,2
6,1543218945,8,8,0
6,1543218983,10,2,0
6,1543219040,12,2,0
6,1543219084,15,3,0
6,1543219136,16,1,0
6,1543219230,19,6,3
6,1543219269,20,1,0
6,1543219334,24,4,0
6,1543219404,24,0,0
6,1543219499,27,3,0
6,1543219547,27,0,0
6,1543219588,34,7,0
6,1543219672,36,2,0
6,1543219715,36,0,0
6,1543219846,36,0,0
6,1543219888,35,1,2
6,1543220132,69,40,6
6,1543220319,70,1,0
6,1543220419,65,0,5
6,1543220522,53,0,12
6,1543220631,46,1,8
6,1543220730,39,0,7
6,1543220811,34,0,5
6,1543220876,24,0,10
6,1543220972,22,0,2
6,1543221026,21,0,1
6,1543221111,20,0,1
6,1543221184,19,1,2
6,1543221395,20,2,1
6,1543221468,20,0,0
6,1543221519,20,0,0
6,1543221532,18,0,2
6,1543221602,15,0,3
6,1543221664,15,0,0
6,1543221730,13,0,2
6,1543221791,13,0,0
6,1543221862,13,0,0
6,1543221890,11,0,2
6,1543222007,11,0,0
6,1543222055,11,0,0
6,1543222077,11,0,0
6,1543222109,10,0,1
6,1543222384,1,0,9
6,1543222456,0,0,1
6,1543222542,5,5,0
6,1543222629,10,5,0
6,1543222716,10,0,0
6,1543222803,10,0,0
6,1543222890,10,0,0
6,1543222977,9,0,1
6,1543223064,9,0,0
6,1543223151,10,1,0
6,1543223238,15,6,1
6,1543223325,15,0,0
6,1543223412,15,0,0
6,1543223498,15,0,0
6,1543223585,16,1,0
6,1543223672,16,0,0
6,1543223759,17,1,0
6,1543223846,15,0,2
6,1543223933,17,3,1
6,1543224020,23,6,0
6,1543224107,22,0,1
6,1543224194,17,0,5
6,1543224281,18,2,1
6,1543224368,18,1,1
6,1543224454,16,0,2
6,1543224541,15,2,3
6,1543224628,16,9,8
6,1543224715,17,1,0
6,1543224802,16,0,1
6,1543224889,16,0,0
6,1543224976,14,0,2
6,1543225063,12,0,2
6,1543225150,9,0,3
6,1543225237,9,0,0
6,1543225324,9,0,0
6,1543225410,7,0,2
6,1543225497,4,0,3
6,1543225584,3,0,1
6,1543225671,3,0,0
6,1543225758,1,0,2
6,1543225845,0,0,1
6,1543225932,0,0,0
6,1543226019,0,0,0
6,1543226106,0,0,0
6,1543226193,0,0,0
6,1543226280,3,3,0
6,1543226315,4,1,0
6,1543226371,4,0,0
6,1543226382,7,3,0
6,1543226442,7,0,0
6,1543226522,9,2,0
6,1543226527,10,1,0
6,1543226580,12,2,0
6,1543226650,12,0,0
6,1543226742,13,1,0
6,1543226785,13,0,0
6,1543226830,13,0,0
6,1543226850,15,2,0
6,1543226895,15,0,0
6,1543227013,18,3,0
6,1543227094,17,0,1
6,1543227302,36,21,2
6,1543227460,37,1,0
6,1543227564,38,3,2
6,1543227660,39,2,1
6,1543227783,38,3,4
6,1543227871,36,5,7
6,1543227936,33,1,4
6,1543228048,28,0,5
6,1543228131,26,2,4
6,1543228199,27,1,0
6,1543228299,30,3,0
6,1543228359,29,0,1
6,1543228477,30,3,2
6,1543228527,29,0,1
6,1543228593,29,2,2
6,1543228608,29,0,0
6,1543228679,28,1,2
6,1543228744,28,0,0
6,1543228820,27,0,1
6,1543228880,26,0,1
6,1543228960,26,0,0
6,1543228990,26,0,0
6,1543229108,25,0,1
6,1543229184,25,0,0
6,1543229203,23,0,2
6,1543229265,23,0,0
6,1543229577,5,0,18
6,1543229650,0,0,5
6,1543229737,10,10,0
6,1543229825,18,8,0
6,1543229913,17,0,1
6,1543230001,17,0,0
6,1543230088,17,0,0
6,1543230176,18,4,3
6,1543230264,18,0,0
6,1543230352,18,0,0
6,1543230440,18,0,0
6,1543230527,17,0,1
6,1543230615,17,0,0
6,1543230703,19,2,0
6,1543230791,17,1,3
6,1543230879,18,1,0
6,1543230966,18,0,0
6,1543231054,16,1,3
6,1543231142,17,1,0
6,1543231230,19,2,0
6,1543231318,18,0,1
6,1543231405,17,2,3
6,1543231493,24,11,4
6,1543231581,27,4,1
6,1543231669,30,6,3
6,1543231757,28,0,2
6,1543231844,18,4,14
6,1543231932,22,4,0
6,1543232020,23,2,1
6,1543232108,21,0,2
6,1543232196,22,1,0
6,1543232283,26,4,0
6,1543232371,27,1,0
6,1543232459,23,0,4
6,1543232547,23,0,0
6,1543232635,21,0,2
6,1543232722,16,0,5
6,1543232810,14,0,2
6,1543232898,14,0,0
6,1543232986,14,2,2
6,1543233074,13,0,1
6,1543233161,10,0,3
6,1543233249,9,0,1
6,1543233337,6,0,3
6,1543233425,0,0,6
6,1543233513,4,4,0
6,1543233554,4,0,0
6,1543233574,4,0,0
6,1543233615,4,0,0
6,1543233650,4,0,0
6,1543233724,6,2,0
6,1543233736,7,1,0
6,1543233763,8,1,0
6,1543233828,8,0,0
6,1543233934,9,1,0
6,1543233977,13,4,0
6,1543234015,13,0,0
6,1543234094,12,0,1
6,1543234138,12,0,0
6,1543234182,15,3,0
6,1543234261,11,0,4
6,1543234509,27,17,1
6,1543234617,28,2,1
6,1543234700,27,1,2
6,1543234759,27,1,1
6,1543234893,36,12,3
6,1543235005,39,7,4
6,1543235120,45,6,0
6,1543235190,43,1,3
6,1543235254,42,2,3
6,1543235322,41,1,2
6,1543235414,41,1,1
6,1543235480,36,2,7
6,1543235571,35,0,1
6,1543235629,35,0,0
6,1543235661,35,0,0
6,1543235679,35,0,0
6,1543235722,30,0,5
6,1543235775,30,0,0
6,1543235853,29,0,1
6,1543235918,29,0,0
6,1543235969,29,0,0
6,1543236000,29,0,0
6,1543236091,27,0,2
6,1543236170,26,1,2
6,1543236216,25,1,2
6,1543236288,18,1,8
6,1543236590,7,0,11
6,1543236669,0,0,7
6,1543236770,20,20,0
6,1543236871,39,19,0
6,1543236972,42,3,0
6,1543237074,44,2,0
6,1543237175,44,0,0
6,1543237276,49,5,0
6,1543237377,54,5,0
6,1543237479,56,2,0
6,1543237580,59,3,0
6,1543237681,59,0,0
6,1543237782,61,3,1
6,1543237884,58,1,4
6,1543237985,58,2,2
6,1543238086,56,0,2
6,1543238187,53,1,4
6,1543238289,78,25,0
6,1543238390,75,2,5
6,1543238491,87,15,3
6,1543238592,82,1,6
6,1543238694,83,3,2
6,1543238795,94,18,7
6,1543238896,99,8,3
6,1543238997,101,2,0
6,1543239099,99,0,2
6,1543239200,129,30,0
6,1543239301,104,0,25
6,1543239402,100,1,5
6,1543239504,94,1,7
6,1543239605,91,1,4
6,1543239706,90,1,2
6,1543239807,85,0,5
6,1543239909,84,0,1
6,1543240010,77,0,7
6,1543240111,55,3,25
6,1543240212,44,0,11
6,1543240314,42,0,2
6,1543240415,41,0,1
6,1543240516,29,0,12
6,1543240617,27,0,2
6,1543240719,20,0,7
6,1543240820,13,0,7
6,1543240921,6,0,7
6,1543241022,0,0,6
6,1543241124,1,1,0
6,1543241252,2,1,0
6,1543241296,5,3,0
6,1543241332,7,2,0
6,1543241373,8,1,0
6,1543241438,9,1,0
6,1543241469,10,1,0
6,1543241519,11,1,0
6,1543241579,12,1,0
6,1543241679,12,0,0
6,1543241691,15,3,0
6,1543241721,15,0,0
6,1543241805,15,0,0
6,1543241813,15,1,1
6,1543241906,12,0,3
6,1543241985,12,0,0
6,1543242060,15,6,3
6,1543242217,16,1,0
6,1543242313,17,2,1
6,1543242422,17,0,0
6,1543242460,24,10,3
6,1543242566,24,0,0
6,1543242619,23,3,4
6,1543242697,20,0,3
6,1543242808,24,4,0
6,1543242872,28,5,1
6,1543242934,30,2,0
6,1543243078,29,3,4
6,1543243240,30,4,3
6,1543243283,30,2,2
6,1543243344,28,1,3
6,1543243357,31,3,0
6,1543243422,30,0,1
6,1543243462,29,4,5
6,1543243566,31,5,3
6,1543243625,31,2,2
6,1543243699,28,1,4
6,1543243732,22,0,6
6,1543243851,19,2,5
6,1543243930,13,0,6
6,1543243978,8,0,5
6,1543244010,6,0,2
6,1543244550,0,0,6
6,1543244626,0,0,0
6,1543244698,8,8,0
6,1543244771,13,5,0
6,1543244844,16,3,0
6,1543244917,16,0,0
6,1543244989,22,6,0
6,1543245062,22,0,0
6,1543245135,23,2,1
6,1543245208,21,1,3
6,1543245280,21,0,0
6,1543245353,19,0,2
6,1543245426,20,3,2
6,1543245499,23,3,0
6,1543245572,22,0,1
6,1543245644,28,10,4
6,1543245717,28,0,0
6,1543245790,24,3,7
6,1543245863,26,2,0
6,1543245935,28,2,0
6,1543246008,32,5,1
6,1543246081,32,0,0
6,1543246154,31,1,2
6,1543246227,28,0,3
6,1543246299,27,0,1
6,1543246372,30,3,0
6,1543246445,28,7,9
6,1543246518,28,0,0
6,1543246590,26,2,4
6,1543246663,25,1,2
6,1543246736,29,4,0
6,1543246809,25,1,5
6,1543246881,28,3,0
6,1543246954,27,2,3
6,1543247027,27,2,2
6,1543247100,25,0,2
6,1543247173,21,1,5
6,1543247245,22,2,1
6,1543247318,25,3,0
6,1543247391,20,1,6
6,1543247464,17,0,3
6,1543247536,13,0,4
6,1543247609,13,0,0
6,1543247682,0,0,13
6,1543247755,0,0,0
6,1543247828,5,5,0
6,1543247877,7,2,0
6,1543247900,9,2,0
6,1543247950,9,0,0
6,1543248007,10,1,0
6,1543248054,10,0,0
6,1543248095,8,2,4
6,1543248157,12,4,0
6,1543248226,12,0,0
6,1543248363,17,6,1
6,1543248410,17,0,0
6,1543248449,17,2,2
6,1543248517,16,3,4
6,1543248527,15,0,1
6,1543248609,16,1,0
6,1543248670,14,1,3
6,1543248909,16,5,3
6,1543249080,16,2,2
6,1543249210,17,1,0
6,1543249326,18,2,1
6,1543249385,20,3,1
6,1543249461,20,0,0
6,1543249544,17,4,7
6,1543249626,18,2,1
6,1543249694,18,1,1
6,1543249742,18,3,3
6,1543249823,14,0,4
6,1543249880,15,1,0
6,1543250027,17,2,0
6,1543250090,17,6,6
6,1543250117,21,4,0
6,1543250162,17,7,11
6,1543250239,18,1,0
6,1543250320,11,1,8
6,1543250404,9,0,2
6,1543250469,7,0,2
6,1543250522,7,0,0
6,1543250554,7,0,0
6,1543250679,7,0,0
6,1543250737,7,0,0
6,1543250757,7,0,0
6,1543250828,7,0,0
6,1543251134,4,0,3
6,1543251207,0,0,4
6,1543251296,4,4,0
6,1543251386,7,3,0
6,1543251476,7,0,0
6,1543251566,9,2,0
6,1543251656,13,4,0
6,1543251746,11,2,4
6,1543251836,14,3,0
6,1543251926,11,1,4
6,1543252016,15,4,0
6,1543252106,15,3,3
6,1543252196,16,4,3
6,1543252285,16,0,0
6,1543252375,16,2,2
6,1543252465,18,2,0
6,1543252555,19,3,2
6,1543252645,14,0,5
6,1543252735,19,5,0
6,1543252825,13,0,6
6,1543252915,11,2,4
6,1543253005,12,1,0
6,1543253095,13,3,2
6,1543253185,13,2,2
6,1543253274,12,4,5
6,1543253364,12,0,0
6,1543253454,13,7,6
6,1543253544,13,3,3
6,1543253634,15,2,0
6,1543253724,12,0,3
6,1543253814,15,3,0
6,1543253904,15,5,5
6,1543253994,13,2,4
6,1543254084,14,4,3
6,1543254174,13,3,4
6,1543254263,16,6,3
6,1543254353,14,2,4
6,1543254443,14,0,0
6,1543254533,14,3,3
6,1543254623,14,0,0
6,1543254713,11,0,3
6,1543254803,8,0,3
6,1543254893,3,0,5
6,1543254983,0,0,3
6,1543255073,0,0,0
6,1543255163,6,6,0
6,1543255210,11,5,0
6,1543255233,14,3,0
6,1543255275,14,0,0
6,1543255317,18,4,0
6,1543255391,20,2,0
6,1543255438,19,2,3
6,1543255465,20,1,0
6,1543255506,20,2,2
6,1543255609,24,4,0
6,1543255653,26,3,1
6,1543255685,22,0,4
6,1543255767,25,3,0
6,1543255776,25,2,2
6,1543255873,26,4,3
6,1543255923,26,0,0
6,1543256131,22,2,6
6,1543256237,23,1,0
6,1543256353,21,1,3
6,1543256478,21,2,2
6,1543256491,18,0,3
6,1543256586,17,3,4
6,1543256647,16,1,2
6,1543256717,14,2,4
6,1543256796,13,0,1
6,1543256861,12,2,3
6,1543256909,10,0,2
6,1543256963,11,1,0
6,1543257160,12,3,2
6,1543257246,12,0,0
6,1543257315,14,2,0
6,1543257333,12,1,3
6,1543257395,15,3,0
6,1543257437,15,0,0
6,1543257539,16,1,0
6,1543257602,13,0,3
6,1543257651,13,0,0
6,1543257682,13,0,0
6,1543257801,13,0,0
6,1543257859,6,0,7
6,1543257880,6,0,0
6,1543257954,6,0,0
6,1543258252,0,0,6
6,1543258339,0,0,0
6,1543258783,11,11,0
6,1543258828,18,7,0
6,1543259056,24,6,0
6,1543259102,24,0,0
6,1543259164,29,5,0
6,1543259213,34,5,0
6,1543259310,39,5,0
6,1543259377,43,4,0
6,1543259493,46,3,0
6,1543259525,42,0,4
6,1543259567,42,3,3
6,1543259626,42,0,0
6,1543259744,41,3,4
6,1543259799,43,2,0
6,1543259881,43,0,0
6,1543259952,46,7,4
6,1543260041,51,5,0
6,1543260069,52,3,2
6,1543260145,54,2,0
6,1543260261,48,3,9
6,1543260375,50,2,0
6,1543260480,51,3,2
6,1543260539,51,0,0
6,1543260592,55,4,0
6,1543260746,47,7,15
6,1543260889,44,0,3
6,1543260948,44,0,0
6,1543261038,44,2,2
6,1543261103,46,2,0
6,1543261162,41,3,8
6,1543261224,43,2,0
6,1543261239,34,3,12
6,1543261340,33,0,1
6,1543261383,28,2,7
6,1543261449,31,5,2
6,1543261496,29,2,4
6,1543261531,29,0,0
6,1543261580,23,0,6
6,1543261621,18,0,5
6,1543261676,10,0,8
6,1543261730,0,0,10
6,1543261937,0,0,0
6,1543262144,0,0,0
6,1543262352,6,6,0
6,1543262385,7,1,0
6,1543262443,9,2,0
6,1543262452,9,0,0
6,1543262511,12,3,0
6,1543262550,12,0,0
6,1543262593,14,2,0
6,1543262620,16,2,0
6,1543262690,16,0,0
6,1543262792,19,3,0
6,1543262839,19,0,0
6,1543262873,21,4,2
6,1543262927,21,0,0
6,1543262961,21,0,0
6,1543263030,20,0,1
6,1543263105,20,0,0
6,1543263345,25,11,6
6,1543263467,23,0,2
6,1543263606,16,0,7
6,1543263701,18,2,0
6,1543263724,16,0,2
6,1543263817,17,2,1
6,1543263845,17,0,0
6,1543263905,15,1,3
6,1543264010,16,1,0
6,1543264055,16,0,0
6,1543264127,15,2,3
6,1543264245,17,2,0
6,1543264294,14,0,3
6,1543264355,16,2,0
6,1543264383,21,5,0
6,1543264400,17,0,4
6,1543264435,17,0,0
6,1543264481,17,0,0
6,1543264549,17,0,0
6,1543264611,16,0,1
6,1543264658,14,0,2
6,1543264688,11,0,3
6,1543264890,11,0,0
6,1543264978,0,0,11
6,1543265155,4,4,0
6,1543265189,9,5,0
6,1543265425,9,0,0
6,1543265471,11,2,0
6,1543265527,11,0,0
6,1543265568,14,3,0
6,1543265649,14,0,0
6,1543265672,17,5,2
6,1543265725,17,0,0
6,1543265779,21,4,0
6,1543265815,22,3,2
6,1543265838,22,0,0
6,1543265879,26,4,0
6,1543265937,23,0,3
6,1543265998,23,0,0
6,1543266071,22,0,1
6,1543266088,24,2,0
6,1543266116,22,0,2
6,1543266166,18,0,4
6,1543266209,18,0,0
6,1543266302,15,0,3
6,1543266349,15,0,0
6,1543266464,10,0,5
6,1543266502,10,0,0
6,1543266644,0,0,10
9,1542866405,1,1,0
9,1542866445,1,0,0
9,1542866517,1,0,0
9,1542866574,1,0,0
9,1542866627,2,1,0
9,1542866711,5,3,0
9,1542866729,5,0,0
9,1542866757,6,1,0
9,1542866811,8,2,0
9,1542866863,7,0,1
9,1542866927,8,1,0
9,1542866971,7,0,1
9,1542867057,7,0,0
9,1542867089,7,0,0
9,1542867135,0,0,7
9,1542867368,2,2,0
9,1542867494,2,0,0
9,1542867537,2,0,0
9,1542867580,2,0,0
9,1542867608,2,0,0
9,1542867642,3,1,0
9,1542867708,3,0,0
9,1542867744,2,0,1
9,1542867833,2,0,0
9,1542867898,0,0,2
9,1542867965,0,0,0
9,1542868019,0,0,0
9,1542868123,0,0,0
9,1542868199,0,0,0
9,1542868236,0,0,0
9,1542868340,0,0,0
9,1542868446,0,0,0
9,1542868500,0,0,0
9,1542868554,0,0,0
9,1542868608,0,0,0
9,1542868662,1,1,0
9,1542868704,1,0,0
9,1542868733,0,0,1
9,1542869109,1,1,0
9,1542869125,1,0,0
9,1542869233,1,0,0
9,1542869372,2,1,0
9,1542869446,2,0,0
9,1542869472,2,0,0
9,1542869528,3,1,0
9,1542869611,5,2,0
9,1542869663,10,5,0
9,1542869731,10,1,1
9,1542869779,10,0,0
9,1542869812,10,0,0
9,1542869865,10,0,0
9,1542869908,9,1,2
9,1542870055,9,1,1
9,1542870078,9,0,0
9,1542870194,9,0,0
9,1542870216,9,0,0
9,1542870328,0,0,9
9,1542870664,15,15,0
9,1542870892,13,0,2
9,1542870905,13,0,0
9,1542870969,11,1,3
9,1542871033,11,2,2
9,1542871097,11,0,0
9,1542871170,11,0,0
9,1542871333,11,0,0
9,1542871394,7,0,4
9,1542871456,4,0,3
9,1542871518,2,0,2
9,1542871580,1,0,1
9,1542871640,1,0,0
9,1542871720,1,0,0
9,1542871777,1,0,0
9,1542871834,1,0,0
9,1542871891,1,1,1
9,1542871949,5,4,0
9,1542872014,6,1,0
9,1542872147,6,0,0
9,1542872183,6,0,0
9,1542872191,7,1,0
9,1542872242,0,0,7
9,1542872333,17,17,0
9,1542872424,25,8,0
9,1542872515,27,2,0
9,1542872607,28,1,0
9,1542872698,42,14,0
9,1542872789,42,0,0
9,1542872881,41,0,1
9,1542872972,45,4,0
9,1542873063,52,7,0
9,1542873155,36,4,20
9,1542873246,35,0,1
9,1542873337,36,1,0
9,1542873428,25,1,12
9,1542873520,23,1,3
9,1542873611,13,0,10
9,1542873702,5,0,8
9,1542873794,5,0,0
9,1542873885,5,0,0
9,1542873976,0,0,5
9,1542874068,18,18,0
9,1542874349,26,8,0
9,1542875027,20,0,6
9,1542875058,20,0,0
9,1542875090,17,0,3
9,1542875121,13,2,6
9,1542875153,9,1,5
9,1542875184,6,0,3
9,1542875216,4,2,4
9,1542875247,3,0,1
9,1542875279,3,0,0
9,1542875310,3,0,0
9,1542875342,2,0,1
9,1542875374,1,0,1
9,1542875406,1,0,0
9,1542875477,1,0,0
9,1542875548,0,0,1
9,1542875602,0,0,0
9,1542875646,0,0,0
9,1542875760,0,0,0
9,1542875875,0,0,0
9,1542875989,0,0,0
9,1542876104,0,0,0
9,1542876219,0,0,0
9,1542876315,1,1,0
9,1542876411,2,1,0
9,1542876476,2,0,0
9,1542876542,3,1,0
9,1542876607,4,1,0
9,1542876673,7,3,0
9,1542876901,16,9,0
9,1542877129,18,2,0
9,1542877358,26,9,1
9,1542877586,29,3,0
9,1542877815,29,0,0
9,1542878043,39,10,0
9,1542878272,35,1,5
9,1542878279,32,0,3
9,1542878287,33,3,2
9,1542878295,33,1,1
9,1542878303,33,0,0
9,1542878310,0,0,33
9,1542878318,18,18,0
9,1542878326,18,2,2
9,1542878334,17,1,2
9,1542878341,14,0,3
9,1542878349,14,0,0
9,1542878357,12,1,3
9,1542878365,9,1,4
9,1542878373,7,0,2
9,1542878457,6,0,1
9,1542878567,4,0,2
9,1542878614,2,0,2
9,1542878685,2,0,0
9,1542878776,2,0,0
9,1542878868,2,0,0
9,1542878960,2,0,0
9,1542879052,2,0,0
9,1542879144,1,0,1
9,1542879236,0,0,1
9,1542879327,0,0,0
9,1542879419,0,0,0
9,1542879511,3,3,0
9,1542879603,4,1,0
9,1542879695,0,0,4
9,1542879787,7,7,0
9,1542879878,8,1,0
9,1542879970,8,0,0
9,1542880062,8,0,0
9,1542880154,9,1,0
9,1542880246,11,2,0
9,1542880338,11,0,0
9,1542880429,13,2,0
9,1542880521,16,4,1
9,1542880613,16,0,0
9,1542880705,15,1,2
9,1542880797,14,1,2
9,1542880889,12,1,3
9,1542880980,12,0,0
9,1542881072,8,1,5
9,1542881164,9,1,0
9,1542881256,8,1,2
9,1542881348,8,0,0
9,1542881440,0,0,8
9,1542881532,13,13,0
9,1542881591,15,2,0
9,1542881711,17,2,0
9,1542881805,17,1,1
9,1542881869,16,2,3
9,1542881959,15,1,2
9,1542882023,16,1,0
9,1542882110,13,1,4
9,1542882204,10,0,3
9,1542882297,4,0,6
9,1542882319,4,0,0
9,1542882382,5,1,0
9,1542882479,5,0,0
9,1542882536,6,1,0
9,1542882606,6,0,0
9,1542882677,6,0,0
9,1542882745,2,0,4
9,1542882802,2,0,0
9,1542882860,1,0,1
9,1542882917,1,0,0
9,1542882975,1,0,0
9,1542883006,1,0,0
9,1542883031,0,0,1
9,1542883432,3,3,0
9,1542883444,4,1,0
9,1542883541,4,0,0
9,1542883646,4,0,0
9,1542883709,4,0,0
9,1542883745,4,0,0
9,1542883801,5,1,0
9,1542883901,10,5,0
9,1542883992,10,1,1
9,1542884062,10,0,0
9,1542884083,10,0,0
9,1542884185,13,3,0
9,1542884269,11,0,2
9,1542884347,6,0,5
9,1542884479,3,0,3
9,1542884619,3,0,0
9,1542884794,3,0,0
9,1542884859,3,0,0
9,1542884903,0,0,3
9,1542885077,2,2,0
9,1542885153,2,0,0
9,1542885279,3,1,0
9,1542885485,2,0,1
9,1542885504,3,1,0
9,1542885627,5,2,0
9,1542885718,5,0,0
9,1542885759,5,0,0
9,1542885786,5,1,1
9,1542885895,2,0,3
9,1542885949,1,0,1
9,1542886020,0,0,1
9,1542886122,0,0,0
9,1542886181,0,0,0
9,1542886216,0,0,0
9,1542886295,0,0,0
9,1542886377,0,0,0
9,1542886419,0,0,0
9,1542886461,0,0,0
9,1542886503,0,0,0
9,1542886545,0,0,0
9,1542886582,0,0,0
9,1542886606,0,0,0
9,1542887032,1,1,0
9,1542887045,2,1,0
9,1542887141,2,0,0
9,1542887246,2,0,0
9,1542887287,4,2,0
9,1542887358,4,0,0
9,1542887425,4,0,0
9,1542887493,4,0,0
9,1542887516,5,1,0
9,1542887639,5,0,0
9,1542887652,6,1,0
9,1542887772,7,1,0
9,1542887886,7,1,1
9,1542888013,7,2,2
9,1542888174,6,1,2
9,1542888237,6,1,1
9,1542888371,5,0,1
9,1542888415,4,0,1
9,1542888485,0,0,4
9,1542888742,17,17,0
9,1542888830,19,2,0
9,1542888974,20,1,0
9,1542889043,20,0,0
9,1542889177,22,2,0
9,1542889247,17,1,6
9,1542889331,18,2,1
9,1542889405,9,0,9
9,1542889477,6,1,4
9,1542889589,3,0,3
9,1542889636,2,0,1
9,1542889698,1,1,2
9,1542889800,1,0,0
9,1542889861,1,0,0
9,1542889894,1,0,0
9,1542889957,1,0,0
9,1542890008,0,0,1
9,1542890058,0,0,0
9,1542890109,0,0,0
9,1542890160,0,0,0
9,1542890211,0,0,0
9,1542890252,0,0,0
9,1542890283,0,0,0
9,1542890594,1,1,0
9,1542890605,2,1,0
9,1542890697,2,0,0
9,1542890799,2,0,0
9,1542890849,2,0,0
9,1542890881,2,0,0
9,1542890942,2,0,0
9,1542890985,3,1,0
9,1542891028,4,1,0
9,1542891099,3,0,1
9,1542891160,3,0,0
9,1542891213,3,0,0
9,1542891259,3,0,0
9,1542891328,7,4,0
9,1542891438,8,1,0
9,1542891554,6,0,2
9,1542891718,6,0,0
9,1542891810,6,0,0
9,1542891855,0,0,6
9,1542892106,21,21,0
9,1542892392,22,1,0
9,1542892539,24,2,0
9,1542892724,24,0,0
9,1542892749,25,6,5
9,1542892840,28,4,1
9,1542892909,27,4,5
9,1542893026,22,1,6
9,1542893101,17,1,6
9,1542893205,14,0,3
9,1542893254,8,0,6
9,1542893327,9,4,3
9,1542893435,6,0,3
9,1542893505,7,1,0
9,1542893568,7,0,0
9,1542893647,7,0,0
9,1542893709,3,0,4
9,1542893766,2,0,1
9,1542893824,2,0,0
9,1542893882,2,0,0
9,1542893940,0,0,2
9,1542893998,0,0,0
9,1542894056,0,0,0
9,1542894114,0,0,0
9,1542894125,0,0,0
9,1542894210,0,0,0
9,1542894312,0,0,0
9,1542894357,0,0,0
9,1542894421,1,1,0
9,1542894477,4,3,0
9,1542894570,6,2,0
9,1542894652,6,0,0
9,1542894697,7,1,0
9,1542894749,8,3,2
9,1542894829,12,5,1
9,1542894916,21,10,1
9,1542894980,20,1,2
9,1542895092,23,3,0
9,1542895143,25,2,0
9,1542895275,24,0,1
9,1542895324,24,0,0
9,1542895429,0,0,24
9,1542895862,13,13,0
9,1542896258,13,0,0
9,1542896350,15,3,1
9,1542896485,16,1,0
9,1542896542,20,5,1
9,1542896634,21,2,1
9,1542896731,25,7,3
9,1542896856,17,2,10
9,1542896954,15,6,8
9,1542897139,16,1,0
9,1542897188,13,0,3
9,1542897266,13,0,0
9,1542897334,12,0,1
9,1542897394,9,0,3
9,1542897464,9,0,0
9,1542897539,8,0,1
9,1542897632,2,0,6
9,1542897693,0,0,2
9,1542897755,0,0,0
9,1542897817,0,0,0
9,1542897879,0,0,0
9,1542897941,0,0,0
9,1542898003,0,0,0
9,1542898065,0,0,0
9,1542898078,0,0,0
9,1542898158,0,0,0
9,1542898260,0,0,0
9,1542898299,1,1,0
9,1542898382,1,0,0
9,1542898442,1,0,0
9,1542898492,2,1,0
9,1542898547,3,1,0
9,1542898647,7,4,0
9,1542898701,10,3,0
9,1542898792,13,3,0
9,1542898901,11,2,4
9,1542899014,16,5,0
9,1542899091,13,0,3
9,1542899195,13,0,0
9,1542899240,11,1,3
9,1542899253,8,0,3
9,1542899374,0,0,8
9,1542899485,22,22,0
9,1542899549,22,0,0
9,1542899581,22,1,1
9,1542899713,22,0,0
9,1542899766,13,2,11
9,1542899877,12,2,3
9,1542899979,11,1,2
9,1542900054,7,0,4
9,1542900168,7,0,0
9,1542900226,3,0,4
9,1542900271,2,0,1
9,1542900341,2,0,0
9,1542900417,2,0,0
9,1542900479,2,0,0
9,1542900509,2,0,0
9,1542900587,2,0,0
9,1542900674,2,0,0
9,1542900734,1,0,1
9,1542900794,0,0,1
9,1542900854,0,0,0
9,1542900915,0,0,0
9,1542900955,0,0,0
9,1542901013,0,0,0
9,1542901071,1,1,0
9,1542901129,2,1,0
9,1542901187,2,0,0
9,1542901245,2,0,0
9,1542901303,2,0,0
9,1542901361,2,0,0
9,1542901419,2,0,0
9,1542901477,2,0,0
9,1542901498,3,1,0
9,1542901598,5,3,1
9,1542901655,9,4,0
