,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:33:04,19,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:36:35,20,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:37:48,20,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:38:39,20,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:38:52,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:40:02,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:41:04,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:42:10,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:43:11,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:44:22,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:44:50,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:46:47,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:47:35,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:47:57,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:48:29,10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:53:04,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:54:16,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:55:42,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:57:09,10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 09:58:36,10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:00:03,10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:01:30,10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:02:57,9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:04:24,9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:05:51,10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:07:18,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:08:45,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:10:12,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:11:38,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:13:05,16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:14:32,16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:15:59,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:17:26,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:18:53,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:20:20,23,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:21:47,22,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:23:14,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:24:41,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:26:08,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:27:34,16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:29:01,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:30:28,16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:31:55,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:33:22,16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:34:49,16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:36:16,14,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:37:43,12,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:39:10,9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:40:37,9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:42:04,9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:43:30,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:44:57,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:46:24,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:47:51,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:49:18,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:50:45,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:52:12,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:53:39,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:55:06,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:56:33,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:58:00,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:58:35,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:59:31,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 10:59:42,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:00:42,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:02:02,9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:02:07,10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:03:00,12,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:04:10,12,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:05:42,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:06:25,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:07:10,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:07:30,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:08:15,15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:10:13,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:11:34,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:15:02,36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:17:40,37,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:19:24,38,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:21:00,39,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:23:03,38,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:24:31,36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:25:36,33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:27:28,28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:28:51,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:29:59,27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:31:39,30,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:32:39,29,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:34:37,30,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:35:27,29,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:36:33,29,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:36:48,29,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:37:59,28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:39:04,28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:40:20,27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:41:20,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:42:40,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:43:10,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:45:08,25,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:46:24,25,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:46:43,23,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:47:45,23,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:52:57,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:54:10,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:55:37,10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:57:05,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 11:58:33,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:00:01,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:01:28,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:02:56,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:04:24,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:05:52,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:07:20,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:08:47,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:10:15,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:11:43,19,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:13:11,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:14:39,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:16:06,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:17:34,16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:19:02,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:20:30,19,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:21:58,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:23:25,17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:24:53,24,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:26:21,27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:27:49,30,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:29:17,28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:30:44,18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:32:12,22,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:33:40,23,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:35:08,21,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:36:36,22,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:38:03,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:39:31,27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:40:59,23,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:42:27,23,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:43:55,21,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:45:22,16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:46:50,14,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:48:18,14,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:49:46,14,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:51:14,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:52:41,10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:54:09,9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:55:37,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:57:05,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:58:33,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:59:14,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 12:59:34,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 13:00:15,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2018-11-26 13:00:50,4,,,,,,,,,,,,,,,,,,
